,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
188,0009,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
185,0009,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Skull Bash,130.0,Normal,100.0,3.1,1.8
190,0009,Shadow Blastoise,Water,,Bite,6.0,Dark,4.0,0.5,Skull Bash,130.0,Normal,100.0,3.1,1.8
191,0009,Shadow Blastoise,Water,,Bite,6.0,Dark,4.0,0.5,Flash Cannon,100.0,Steel,100.0,2.7,1.6
192,0009,Shadow Blastoise,Water,,Bite,6.0,Dark,4.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
193,0009,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
189,0009,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
208,0010,Caterpie,Bug,,Tackle,5.0,Normal,5.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
209,0010,Caterpie,Bug,,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
210,0011,Metapod,Bug,,Tackle,5.0,Normal,5.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
211,0011,Metapod,Bug,,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
220,0012,Butterfree,Bug,Flying,Confusion,20.0,Psychic,15.0,1.6,Signal Beam,75.0,Bug,50.0,2.9,1.8
219,0012,Butterfree,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
218,0012,Butterfree,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Psychic,90.0,Psychic,50.0,2.8,1.3
217,0012,Butterfree,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
214,0012,Butterfree,Bug,Flying,Confusion,20.0,Psychic,15.0,1.6,Bug Buzz,90.0,Bug,50.0,3.7,2.0
215,0012,Butterfree,Bug,Flying,Confusion,20.0,Psychic,15.0,1.6,Psychic,90.0,Psychic,50.0,2.8,1.3
213,0012,Butterfree,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Psychic,90.0,Psychic,50.0,2.8,1.3
212,0012,Butterfree,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Signal Beam,75.0,Bug,50.0,2.9,1.8
216,0012,Butterfree,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Signal Beam,75.0,Bug,50.0,2.9,1.8
221,0013,Shadow Weedle,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
222,0013,Shadow Weedle,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Struggle,35.0,Normal,0.0,2.2,1.2
223,0013,Shadow Weedle,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
224,0013,Shadow Weedle,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
225,0013,Weedle,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
226,0013,Weedle,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
227,0013,Weedle,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Struggle,35.0,Normal,0.0,2.2,1.2
228,0013,Weedle,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
234,0014,Kakuna,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
236,0014,Kakuna,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Struggle,35.0,Normal,0.0,2.2,1.2
235,0014,Kakuna,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
233,0014,Kakuna,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
229,0014,Shadow Kakuna,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Struggle,35.0,Normal,0.0,2.2,1.2
231,0014,Shadow Kakuna,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
230,0014,Shadow Kakuna,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
232,0014,Shadow Kakuna,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
257,0015,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
258,0015,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,X-Scissor,45.0,Bug,33.0,1.6,1.2
259,0015,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Aerial Ace,55.0,Flying,33.0,2.4,1.9
260,0015,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,X-Scissor,45.0,Bug,33.0,1.6,1.2
261,0015,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
262,0015,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
263,0015,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
266,0015,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
256,0015,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
267,0015,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Drill Run,80.0,Ground,50.0,2.8,1.7
268,0015,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Fell Stinger,50.0,Bug,33.0,2.2,1.8
269,0015,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
270,0015,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Drill Run,80.0,Ground,50.0,2.8,1.7
271,0015,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Drill Run,80.0,Ground,50.0,2.8,1.7
272,0015,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Fell Stinger,50.0,Bug,33.0,2.2,1.8
265,0015,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Fell Stinger,50.0,Bug,33.0,2.2,1.8
255,0015,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
264,0015,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
253,0015,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Fell Stinger,50.0,Bug,33.0,2.2,1.8
237,0015,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Aerial Ace,55.0,Flying,33.0,2.4,1.9
238,0015,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
239,0015,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
240,0015,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Fell Stinger,50.0,Bug,33.0,2.2,1.8
241,0015,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
242,0015,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,X-Scissor,45.0,Bug,33.0,1.6,1.2
243,0015,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,X-Scissor,45.0,Bug,33.0,1.6,1.2
254,0015,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Drill Run,80.0,Ground,50.0,2.8,1.7
244,0015,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
245,0015,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Drill Run,80.0,Ground,50.0,2.8,1.7
246,0015,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Fell Stinger,50.0,Bug,33.0,2.2,1.8
247,0015,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
248,0015,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Drill Run,80.0,Ground,50.0,2.8,1.7
249,0015,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
250,0015,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
251,0015,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
252,0015,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
277,0016,Pidgey,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
278,0016,Pidgey,Normal,Flying,Tackle,5.0,Normal,5.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
276,0016,Pidgey,Normal,Flying,Tackle,5.0,Normal,5.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
274,0016,Pidgey,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
273,0016,Pidgey,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
275,0016,Pidgey,Normal,Flying,Tackle,5.0,Normal,5.0,0.5,Twister,45.0,Dragon,33.0,2.8,0.95
279,0017,Pidgeotto,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
280,0017,Pidgeotto,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
281,0017,Pidgeotto,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
282,0017,Pidgeotto,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
283,0017,Pidgeotto,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
284,0017,Pidgeotto,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
297,0018,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
298,0018,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
299,0018,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Brave Bird,130.0,Flying,100.0,2.0,1.0
300,0018,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Feather Dance,35.0,Flying,50.0,2.8,1.7
304,0018,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Brave Bird,130.0,Flying,100.0,2.0,1.0
302,0018,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Feather Dance,35.0,Flying,50.0,2.8,1.7
303,0018,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Air Cutter,60.0,Flying,50.0,2.7,1.8
296,0018,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Brave Bird,130.0,Flying,100.0,2.0,1.0
301,0018,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Feather Dance,35.0,Flying,50.0,2.8,1.7
295,0018,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Brave Bird,130.0,Flying,100.0,2.0,1.0
293,0018,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Hurricane,110.0,Flying,100.0,2.7,1.2
292,0018,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Aerial Ace,55.0,Flying,33.0,2.4,1.9
291,0018,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Hurricane,110.0,Flying,100.0,2.7,1.2
290,0018,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
289,0018,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
288,0018,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Air Cutter,60.0,Flying,50.0,2.7,1.8
287,0018,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Hurricane,110.0,Flying,100.0,2.7,1.2
286,0018,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Aerial Ace,55.0,Flying,33.0,2.4,1.9
285,0018,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Hurricane,110.0,Flying,100.0,2.7,1.2
294,0018,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Feather Dance,35.0,Flying,50.0,2.8,1.7
324,0019,Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
323,0019,Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Crunch,70.0,Dark,33.0,3.2,1.3
325,0019,Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
326,0019,Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
327,0019,Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
328,0019,Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
329,0019,Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
333,0019,Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
331,0019,Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Body Slam,50.0,Normal,33.0,1.9,1.2
332,0019,Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
322,0019,Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
334,0019,Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
335,0019,Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
336,0019,Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
330,0019,Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
321,0019,Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
319,0019,Shadow Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
309,0019,Shadow Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
305,0019,Shadow Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
306,0019,Shadow Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Crunch,70.0,Dark,33.0,3.2,1.3
307,0019,Shadow Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
308,0019,Shadow Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
320,0019,Shadow Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
310,0019,Shadow Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
311,0019,Shadow Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
313,0019,Shadow Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
314,0019,Shadow Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
315,0019,Shadow Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
316,0019,Shadow Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
317,0019,Shadow Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Body Slam,50.0,Normal,33.0,1.9,1.2
318,0019,Shadow Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
312,0019,Shadow Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
368,0020,Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
358,0020,Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
359,0020,Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
356,0020,Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
355,0020,Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
357,0020,Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
360,0020,Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
354,0020,Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
362,0020,Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Crunch,70.0,Dark,33.0,3.2,1.3
363,0020,Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
364,0020,Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
365,0020,Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
366,0020,Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
367,0020,Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
361,0020,Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
353,0020,Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
346,0020,Shadow Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
351,0020,Shadow Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
352,0020,Shadow Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
337,0020,Shadow Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
338,0020,Shadow Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
339,0020,Shadow Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
340,0020,Shadow Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
341,0020,Shadow Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
342,0020,Shadow Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Crunch,70.0,Dark,33.0,3.2,1.3
344,0020,Shadow Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
345,0020,Shadow Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
347,0020,Shadow Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
348,0020,Shadow Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
349,0020,Shadow Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
350,0020,Shadow Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
343,0020,Shadow Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
375,0021,Spearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Drill Peck,65.0,Flying,33.0,2.3,1.7
376,0021,Spearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Twister,45.0,Dragon,33.0,2.8,0.95
373,0021,Spearow,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Drill Peck,65.0,Flying,33.0,2.3,1.7
374,0021,Spearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Sky Attack,80.0,Flying,50.0,2.0,1.5
371,0021,Spearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Aerial Ace,55.0,Flying,33.0,2.4,1.9
370,0021,Spearow,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Sky Attack,80.0,Flying,50.0,2.0,1.5
369,0021,Spearow,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
372,0021,Spearow,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
384,0022,Fearow,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Drill Run,80.0,Ground,50.0,2.8,1.7
382,0022,Fearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Twister,45.0,Dragon,33.0,2.8,0.95
381,0022,Fearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Sky Attack,80.0,Flying,50.0,2.0,1.5
383,0022,Fearow,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Sky Attack,80.0,Flying,50.0,2.0,1.5
379,0022,Fearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Drill Run,80.0,Ground,50.0,2.8,1.7
378,0022,Fearow,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
377,0022,Fearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Aerial Ace,55.0,Flying,33.0,2.4,1.9
380,0022,Fearow,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
396,0023,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
404,0023,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
403,0023,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
402,0023,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
401,0023,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
400,0023,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Gunk Shot,130.0,Poison,100.0,3.1,1.7
399,0023,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
398,0023,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Wrap,60.0,Normal,33.0,2.9,2.05
397,0023,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Gunk Shot,130.0,Poison,100.0,3.1,1.7
395,0023,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Wrap,60.0,Normal,33.0,2.9,2.05
386,0023,Shadow Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Wrap,60.0,Normal,33.0,2.9,2.05
393,0023,Shadow Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
392,0023,Shadow Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
391,0023,Shadow Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
390,0023,Shadow Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Gunk Shot,130.0,Poison,100.0,3.1,1.7
389,0023,Shadow Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Gunk Shot,130.0,Poison,100.0,3.1,1.7
388,0023,Shadow Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
387,0023,Shadow Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Wrap,60.0,Normal,33.0,2.9,2.05
